"_NamedEntity","entity_literal","subjects","abstract","confidence_score","wiki_id"
"https://krr.triply.cc/.well-known/genid/1562aaf6de0bd44d10db7cf55c17b62e","size distribution","Materials","http://ns.inria.fr/covid19/87950d1597c94a098901af9167b3e377218ceb66#abstract","0.9999","http://www.wikidata.org/entity/Q1975334"
"https://krr.triply.cc/.well-known/genid/07fad106e2b18e884dc166290b7d751b","PGE2","Medicine","http://ns.inria.fr/covid19/319c4a09c5862d35692cefb387171c88e23d36c8#abstract","1","http://www.wikidata.org/entity/Q416554"
"https://krr.triply.cc/.well-known/genid/c5057efc4588c3b6e234679d093ab4f7","Programmed ribosomal frameshifting","Biology","http://ns.inria.fr/covid19/5307ab57d5733bc587d3dbe89e5d8e1b944f3670#abstract","1","http://www.wikidata.org/entity/Q7834542"
"https://krr.triply.cc/.well-known/genid/7af07bbb97e9208d2c1ea74fa65b8584","helix","Geometry, Food","http://ns.inria.fr/covid19/8e3673efd4b53eabbbe603faddc34a111de80484#abstract","1","http://www.wikidata.org/entity/Q283399"
"https://krr.triply.cc/.well-known/genid/b12f2ca9442876a0a05d8f47c01039a8","Copenhagen","Oceanography, Administration","http://ns.inria.fr/covid19/90e54252fa53c375ee158578960efbd8e541d302#abstract","0.995","http://www.wikidata.org/entity/Q1748"
"https://krr.triply.cc/.well-known/genid/e02d6bd433d5871609d032ee0ddac9bf","renin-angiotensin","Medicine","http://ns.inria.fr/covid19/919f56f311ee7a92e81811c7fbc8d1eaa29bfaf0#abstract","1","http://www.wikidata.org/entity/Q898218"
"https://krr.triply.cc/.well-known/genid/ee37ad5244994f7a01a85d52059964a2","postweaning multisystemic wasting syndrome","Animal_Husbandry","http://ns.inria.fr/covid19/0f219eb4d0ac169c5086c666a306f32a7d911c2c#abstract","0.995","http://www.wikidata.org/entity/Q130444"
"https://krr.triply.cc/.well-known/genid/36994043675ce4938177e100bf0d4da9","interferon-gamma","Biology, Environment","http://ns.inria.fr/covid19/d2616cd5feadf2f63508144580ce2b9e172decf5#abstract","1","http://www.wikidata.org/entity/Q18027639"
"https://krr.triply.cc/.well-known/genid/f3b141a98f9413803748aef44581332e","mRNA","Engineering, Biology, Enterprise","http://ns.inria.fr/covid19/bfaeecd7b15a7d6d0563cd323c40681e285d70e7#abstract","1","http://www.wikidata.org/entity/Q188928"
"https://krr.triply.cc/.well-known/genid/94a58d7162121cc89035771d6a498ca5","antigen","Engineering, Biology, Chemistry","http://ns.inria.fr/covid19/c55d7bb4051bb35c71287d43a62b2b3300ee6885#abstract","1","http://www.wikidata.org/entity/Q103537"
"https://krr.triply.cc/.well-known/genid/dd043efdb52e392bd28515abb634c64f","IL-10","Engineering, Medicine, Biology, Chemistry, Food","http://ns.inria.fr/covid19/20738b294973fa633e5c597a5f8ae426ca673ab9#abstract","1","http://www.wikidata.org/entity/Q14864464"
"https://krr.triply.cc/.well-known/genid/af69a738e78a652c1a4c7f7e71f133e0","antigliadin antibodies","Medicine, Health, Animal_Husbandry, Environment, Gas","http://ns.inria.fr/covid19/bf3cd39c27d8b15d0e73d94b276e5b97bf4bbbb0#abstract","1","http://www.wikidata.org/entity/Q4774366"
"https://krr.triply.cc/.well-known/genid/aa7d79f1bbe35bd691b23bbeaf9988a6","mRNA","Engineering, Biology, Enterprise","http://ns.inria.fr/covid19/721b3e6ae8af24a4f625540bbb6e2c02fb77b491#abstract","1","http://www.wikidata.org/entity/Q188928"
"https://krr.triply.cc/.well-known/genid/371e9882a554a66d3eaf1a7ce5e35841","microorganisms","Biology","http://ns.inria.fr/covid19/4156b347411e4071b10550a6acc2725c5e82df99#abstract","1","http://www.wikidata.org/entity/Q39833"
"https://krr.triply.cc/.well-known/genid/d33d5c0f93e21a2abc987e4ffd2ec88e","β-sheet","Food","http://ns.inria.fr/covid19/58c67994f47dc6c8b552cff7de2892719259ec52#abstract","1","http://www.wikidata.org/entity/Q283449"
"https://krr.triply.cc/.well-known/genid/4bc6039bfd93f99f713989c6808612f7","smooth muscle cells","Animals, Biology, Animal_Husbandry","http://ns.inria.fr/covid19/8bf449477aff84ef0591f10731a654610a5126b7#abstract","1","http://www.wikidata.org/entity/Q208453"
"https://krr.triply.cc/.well-known/genid/162882bcd9253534242e096930fb706b","xenobiotics","Medicine, Biology, Optics","http://ns.inria.fr/covid19/82e1992f4aa6b9e93bc27c4a9b129b4879ceda04#abstract","1","http://www.wikidata.org/entity/Q409205"
"https://krr.triply.cc/.well-known/genid/7c466ec7edb42f4e64e7a09b26b3f1a6","gene expression cassette","Biology","http://ns.inria.fr/covid19/6e8e102a4453c1bf7d9d4886d32d6aa1bebb3e53#abstract","0.995","http://www.wikidata.org/entity/Q1384844"
"https://krr.triply.cc/.well-known/genid/8e2b9062aa7b1398a35342ebedf9670a","influenza","Animal_Husbandry","http://ns.inria.fr/covid19/177c9a5fa045b94ea25f72ab17240cdb82585946#abstract","1","http://www.wikidata.org/entity/Q2840"
"https://krr.triply.cc/.well-known/genid/27b5d98403458324ece0e475492b1d80","tsetse fly","Biology","http://ns.inria.fr/covid19/ccc32d31656760db245b5cd683d144eb013624c3#abstract","1","http://www.wikidata.org/entity/Q205256"
"https://krr.triply.cc/.well-known/genid/6b029e13385028a77c01d8953dfd16bc","motor neurons","Medicine","http://ns.inria.fr/covid19/3911541ad43c2734d7e64deb63e319e085e54357#abstract","1","http://www.wikidata.org/entity/Q1133903"
"https://krr.triply.cc/.well-known/genid/4906ba419195ad69689b78079c4a4648","active immunization","Engineering, Medicine, Biology, Health","http://ns.inria.fr/covid19/b6ea35cdd357c55dddb3b9732487e664a26cc502#abstract","1.0265","http://www.wikidata.org/entity/Q3425478"
"https://krr.triply.cc/.well-known/genid/7e672de00dbe66e86525633a3e5ebba4","reverse genetics","Engineering, Biology","http://ns.inria.fr/covid19/94838a002448763b9e8c01f786e25825e351280a#abstract","1","http://www.wikidata.org/entity/Q1897151"
"https://krr.triply.cc/.well-known/genid/3460aa2c5cf35975b9965a91347816d9","Elsevier","Computer_Science","http://ns.inria.fr/covid19/2b7cc2e066ab4f8252246b530424d878b260b108#abstract","0.995","http://www.wikidata.org/entity/Q746413"
"https://krr.triply.cc/.well-known/genid/80a256fa20717fbca936fed9590aa931","P. vivax","Health","http://ns.inria.fr/covid19/2d91222fa8318aa7814fe7ad58b9d97c09eb6330#abstract","1","http://www.wikidata.org/entity/Q311376"
"https://krr.triply.cc/.well-known/genid/782ccdbe66bbf60c3bcc6746e2577ca2","Ebola virus","Animal_Husbandry","http://ns.inria.fr/covid19/d3d29e7ae22aaff4cdc9769cbe97e57c438d5ef2#abstract","1","http://www.wikidata.org/entity/Q10538943"
"https://krr.triply.cc/.well-known/genid/c92b32d010c2f6b701c5065a5303b659","vaccine","Engineering, Medicine, Biology, Health","http://ns.inria.fr/covid19/7cf3b88c42da6e87294d50416e8c5987d68db94d#abstract","1","http://www.wikidata.org/entity/Q134808"
"https://krr.triply.cc/.well-known/genid/39f96794b716aed05c87f0450716ac8b","HR1","Administration","http://ns.inria.fr/covid19/935132e08d4b2c5569270f2b816f219fd7b142a8#abstract","0.995","http://www.wikidata.org/entity/Q912735"
"https://krr.triply.cc/.well-known/genid/da26061e12afed4ca26ce004b8bbac7e","myelin","Medicine","http://ns.inria.fr/covid19/5d977662d00cf3dade0ed89674fc310495dc3aa4#abstract","1","http://www.wikidata.org/entity/Q187388"
"https://krr.triply.cc/.well-known/genid/08f9b9857bc354d295828f80347642ff","tissue level","Animals, Biology","http://ns.inria.fr/covid19/e92906960f8b361eece35fe6a4bff72c504f5597#abstract","1","http://www.wikidata.org/entity/Q40397"
"https://krr.triply.cc/.well-known/genid/f1acc0f8c8b7989e46ea58158750ade5","Alu","Engineering, Biology","http://ns.inria.fr/covid19/8495f7c65f4a6cbce0e0d53c0900f10f6740826e#abstract","1","http://www.wikidata.org/entity/Q412199"
"https://krr.triply.cc/.well-known/genid/e0b682861093956d6aa859987dead62b","NS2","Computer_Science, Electrotechnology, Telecommunication","http://ns.inria.fr/covid19/712c86986815982dc6d918b660f70f5e05616643#abstract","0.995","http://www.wikidata.org/entity/Q577400"
"https://krr.triply.cc/.well-known/genid/814f41aaa0b368f522fd3b69a7973e73","recombinant","Engineering, Biology","http://ns.inria.fr/covid19/1e6acb98cefc8b21e994bd259518a7d71dd88db8#abstract","1","http://www.wikidata.org/entity/Q285697"
"https://krr.triply.cc/.well-known/genid/edd0f47e9b97654768b39e3e88f8300b","immunogenicity","Medicine, Health","http://ns.inria.fr/covid19/f9162c1be900c7bab2cc52de3e8cdef666c4824c#abstract","1","http://www.wikidata.org/entity/Q1660197"
"https://krr.triply.cc/.well-known/genid/ffa680c66e578b15c1dd4ad5f3607288","protein","Food","http://ns.inria.fr/covid19/f1013cd932609e52386c3ab7fe07b6c95f6398f3#abstract","0.995","http://www.wikidata.org/entity/Q8054"
"https://krr.triply.cc/.well-known/genid/3fe5905db70612e556f2e4b7dee5c781","protein","Food","http://ns.inria.fr/covid19/fb2f8737494208036cf0da180b5a8dfe6b19a192#abstract","0.995","http://www.wikidata.org/entity/Q8054"
"https://krr.triply.cc/.well-known/genid/87a317ae9f3f1fa7549c6db4cbed6e86","RNP","Food","http://ns.inria.fr/covid19/12c8ef5614d9a35bed3ff95a3b1dc971842514fe#abstract","1","http://www.wikidata.org/entity/Q417662"
"https://krr.triply.cc/.well-known/genid/78955e0ccc8c9b5ef6fbc38757084e0b","human movement","Animal_Husbandry","http://ns.inria.fr/covid19/a4e41dcddb7c0eb538defbf19602371176f1f97c#abstract","1.2493","http://www.wikidata.org/entity/Q726543"
"https://krr.triply.cc/.well-known/genid/371d458ac774061062b6e732b2a8258a","genetically distinct","Biology, Statistics","http://ns.inria.fr/covid19/42a0e13a6f4a176ce2d1c20b823eeff1fca7d4b9#abstract","1","http://www.wikidata.org/entity/Q31151"
"https://krr.triply.cc/.well-known/genid/8b89ee4693456f679d8890024805df99","influenza season","Meteorology","http://ns.inria.fr/covid19/31d6feccb4f360abec0d3194fdd73396667f1282#abstract","0.9765","http://www.wikidata.org/entity/Q4120645"
"https://krr.triply.cc/.well-known/genid/f0a6178c34292baa13f9ba767f421d67","rabies virus","Medicine, Psychiatry","http://ns.inria.fr/covid19/78e6b7c152de9d4a93ec7be318b196d5f993a35f#abstract","1","http://www.wikidata.org/entity/Q39222"
"https://krr.triply.cc/.well-known/genid/39c8586d3dafecf15fb4db6805c98016","weaning","Health","http://ns.inria.fr/covid19/7af6a15c35df8fed989119cc36b6679175d2a768#abstract","1","http://www.wikidata.org/entity/Q333203"
"https://krr.triply.cc/.well-known/genid/b6cff12b09d6d74530f1cac610df439e","vaccine","Engineering, Medicine, Biology, Health","http://ns.inria.fr/covid19/789d8f8e801484da5740462f088a39aaf4e2a411#abstract","1","http://www.wikidata.org/entity/Q134808"
"https://krr.triply.cc/.well-known/genid/dd1339685d0f926b43b5252c3f3d2155","cell membrane","Engineering, Animals, Biology, Chemistry","http://ns.inria.fr/covid19/0e5ca6286111f518f4d41267587324c92a902aa2#abstract","1","http://www.wikidata.org/entity/Q29548"
"https://krr.triply.cc/.well-known/genid/346c39fe5790b2e921a90feab68093c3","physiological","Biology","http://ns.inria.fr/covid19/e5c1960487379bc9bd2cdfef08fc1b6e515abf73#abstract","1","http://www.wikidata.org/entity/Q521"
"https://krr.triply.cc/.well-known/genid/3f9f6719a8be0c8b556326433b1ae07e","South America","Geology","http://ns.inria.fr/covid19/f071dcbf396ad4171f3984d42f08291385ea9cf7#abstract","0.995","http://www.wikidata.org/entity/Q18"
"https://krr.triply.cc/.well-known/genid/17a48fe794219c1512e47067c794fe74","phylogenetic","Engineering, Biology","http://ns.inria.fr/covid19/fb9dd0cc6798855dbdc9f5194636243b353cad4a#abstract","1","http://www.wikidata.org/entity/Q171184"
"https://krr.triply.cc/.well-known/genid/009afccf494e9433ed5fe4dc24746e0d","RDs","Health","http://ns.inria.fr/covid19/6c5521b73b11d4e229b4ca98f116bc32aa4052c3#abstract","0.995","http://www.wikidata.org/entity/Q842811"
"https://krr.triply.cc/.well-known/genid/7b669e6365726f611bd1e4c46e1a3dbf","EBV","Environment","http://ns.inria.fr/covid19/c04c85e7d1935bf71b5ccca3b9cb3fe3b68131d6#abstract","1","http://www.wikidata.org/entity/Q6900"
"https://krr.triply.cc/.well-known/genid/e8c7e034390fc57a2dcd818b8518e20f","endogenous","Biology","http://ns.inria.fr/covid19/5d714e78135125c4abb4d0e1624766b65af0746f#abstract","1","http://www.wikidata.org/entity/Q285982"
"https://krr.triply.cc/.well-known/genid/7dc637469e0fca6e26f9710917097ea5","hypothalamic nuclei","Medicine, Psychiatry","http://ns.inria.fr/covid19/2bf6b677da3dc05cd2d25234c04ab0b456bb6de5#abstract","1","http://www.wikidata.org/entity/Q164386"
"https://krr.triply.cc/.well-known/genid/a74377d7227278541d0899c95d303731","Viet Nam","Administration, Geology","http://ns.inria.fr/covid19/ee5b43d20a640664510cb7a540caaae4a8e19933#abstract","0.995","http://www.wikidata.org/entity/Q881"
"https://krr.triply.cc/.well-known/genid/e541e994b3838e04faafc92f4c922f4e","proapoptotic","Medicine","http://ns.inria.fr/covid19/84bf3b3e1716be122763fef2463f88970a8306d9#abstract","1","http://www.wikidata.org/entity/Q14599311"
"https://krr.triply.cc/.well-known/genid/5c276fd2210f2d9221185591687366f2","SARS-CoV","Medicine, Animals, Health, Animal_Husbandry","http://ns.inria.fr/covid19/68422d2849ca1b297e561f73160f9a74a7077797#abstract","1","http://www.wikidata.org/entity/Q103177"
"https://krr.triply.cc/.well-known/genid/117eefe0099f3e0b9c113ea0e7145433","biological weapon","Engineering, Biology","http://ns.inria.fr/covid19/d2c536058f4f78ea00836ff72187c4c1b43e47da#abstract","1","http://www.wikidata.org/entity/Q8242560"
"https://krr.triply.cc/.well-known/genid/d8ad51956ce66ef58813372d1d4344c8","1982-1983","Meteorology, Administration","http://ns.inria.fr/covid19/120d23660fed4a3bd15050de3ccf4205ffa4f85c#abstract","0.995","http://www.wikidata.org/entity/Q947749"
"https://krr.triply.cc/.well-known/genid/1be835b23f710b95a13fd1120fb2ce28","aldosterone","Medicine, Chemistry, Food","http://ns.inria.fr/covid19/e7eb87e16bd86c685ba1b62c1e9807b417a22e35#abstract","1","http://www.wikidata.org/entity/Q184564"
"https://krr.triply.cc/.well-known/genid/1db088a069b32af382e6d12040997e46","Plasma","Medicine","http://ns.inria.fr/covid19/b7f529b58714037f09a19f78d9a06d68f1f15dd9#abstract","1","http://www.wikidata.org/entity/Q79749"
"https://krr.triply.cc/.well-known/genid/9300ab9e331bf8ed7fdecd80aca827d3","MAR","Astronomy","http://ns.inria.fr/covid19/09c9fcabc66a106e01ef42247cbd86b6d85bd67f#abstract","0.995","http://www.wikidata.org/entity/Q249083"
"https://krr.triply.cc/.well-known/genid/739f8100d6db4f0651583a889608cb35","hepadnaviruses","Biology, Sociology","http://ns.inria.fr/covid19/2271ecb14bddddc60f33827495cb727858789ba9#abstract","1","http://www.wikidata.org/entity/Q1356878"
"https://krr.triply.cc/.well-known/genid/882cdaed0e2c8a75a68f53805bfb94e8","genotypes","Biology","http://ns.inria.fr/covid19/744b36e6454853e3da80621600705f6ba215e6c5#abstract","1","http://www.wikidata.org/entity/Q106016"
"https://krr.triply.cc/.well-known/genid/ecd195a0875c6210f078408f70b5203b","oxygenation","Medicine","http://ns.inria.fr/covid19/5aa91cda68ad7d920c0b7fa9dea0bed7d891c5cd#abstract","1.0007","http://www.wikidata.org/entity/Q3045040"
"https://krr.triply.cc/.well-known/genid/8728cca48a9f2330c4cb3bd237f308b3","vaccine","Engineering, Medicine, Biology, Health","http://ns.inria.fr/covid19/a5fcd22ab930b1a3a866097b5e1d38b6bfcb050c#abstract","1","http://www.wikidata.org/entity/Q134808"
"https://krr.triply.cc/.well-known/genid/7e6c9eca38c57fecbfb7cb33b003a3e7","down-regulated","Engineering, Biology, Chemistry","http://ns.inria.fr/covid19/7927b8f05155e6933aaf8d9509dbd379d017dfe7#abstract","1","http://www.wikidata.org/entity/Q224527"
"https://krr.triply.cc/.well-known/genid/26f97fb3699d875e3865ace809742599","dietary sodium","Biochemistry, Engineering, Biology, Atomic_Physic","http://ns.inria.fr/covid19/5f8c204d73feaf62ba6caa3be033d007e3134d5a#abstract","1","http://www.wikidata.org/entity/Q658"
"https://krr.triply.cc/.well-known/genid/0152fc1faeb1f2b5b90c8141418d9d83","pathogens","Medicine, Health","http://ns.inria.fr/covid19/4c6efd303141e36db6479eda5dc5d2a379e6bcd9#abstract","1","http://www.wikidata.org/entity/Q170065"
"https://krr.triply.cc/.well-known/genid/6152c8edbb5c0a66c9ab732042fdabd4","infection","Medicine, Health","http://ns.inria.fr/covid19/84254629ad01cd0f55cf6194a960e25917b2f81b#abstract","1","http://www.wikidata.org/entity/Q166231"
"https://krr.triply.cc/.well-known/genid/60719f72c835c62f631e65cb0599ac3e","alternately spliced","Engineering, Biology, Chemistry","http://ns.inria.fr/covid19/eb0d926b1fa6dc7d9f86a001f8ccd69407c5ed86#abstract","1","http://www.wikidata.org/entity/Q1129238"
"https://krr.triply.cc/.well-known/genid/806c58fa82a4dce47ccf6336090daf9e","hepatitis C virus","Biology, Sociology","http://ns.inria.fr/covid19/bdc91980735543fbf8c9c6d5367f5341d7ed70d7#abstract","1","http://www.wikidata.org/entity/Q708693"
"https://krr.triply.cc/.well-known/genid/f1b2bb8456318de28414399a08b7ad55","bird","Animals","http://ns.inria.fr/covid19/6aae752380943069e39342f1d86741124211c312#abstract","0.995","http://www.wikidata.org/entity/Q5113"
"https://krr.triply.cc/.well-known/genid/b14f521beeb70fbd5130fea8496d0dd9","RNA","Engineering, Biology","http://ns.inria.fr/covid19/aa5c3ba1a343c13446ce37073c2e03cf91032f28#abstract","1","http://www.wikidata.org/entity/Q11053"
"https://krr.triply.cc/.well-known/genid/8c30075bc847e15a37c9125669bca7d0","protein","Food","http://ns.inria.fr/covid19/4dfec82a8f515375c1dcc8e570d37b1aa33a591c#abstract","0.995","http://www.wikidata.org/entity/Q8054"
"https://krr.triply.cc/.well-known/genid/3f0fab09fd67188976195188843bf864","SARS","Medicine, Animals, Health, Animal_Husbandry","http://ns.inria.fr/covid19/1e6acb98cefc8b21e994bd259518a7d71dd88db8#abstract","1","http://www.wikidata.org/entity/Q103177"
"https://krr.triply.cc/.well-known/genid/7fb3a4380a76f16fe58215e8bfd66562","Lipids","Food","http://ns.inria.fr/covid19/228650bc0429064d800d4b9c5fb0e00c2533a579#abstract","1","http://www.wikidata.org/entity/Q11367"
"https://krr.triply.cc/.well-known/genid/9d75d7cf476a925af6a108618159097a","cDNA","Biology, Chemistry","http://ns.inria.fr/covid19/ce189305e6c6f28599150a1532ef9c63e84a4610#abstract","1","http://www.wikidata.org/entity/Q283478"
"https://krr.triply.cc/.well-known/genid/2da84d37ad4e4436dd4886136eddc8e7","pseudoknot","Biology","http://ns.inria.fr/covid19/529ec3aea953247d8b078659de2981068bc182f2#abstract","1","http://www.wikidata.org/entity/Q414976"
"https://krr.triply.cc/.well-known/genid/88c1d0a50e1176d4b6316b3b70a1529e","SNPs","Engineering, Biology","http://ns.inria.fr/covid19/43da6feff747ac301072ba6469220d2693f11fea#abstract","1","http://www.wikidata.org/entity/Q501128"
"https://krr.triply.cc/.well-known/genid/628cc8e08e3ee6ef0085e3401ae1c36c","upper respiratory tract","Pharmacy","http://ns.inria.fr/covid19/33bfc254b350a34f254ea0c56d349ddae719048b#abstract","1","http://www.wikidata.org/entity/Q13400765"
"https://krr.triply.cc/.well-known/genid/2bde3fdbaece92cd0835d01fc2ecee0f","microbiome","Medicine, Biology, Optics","http://ns.inria.fr/covid19/0cfbd799dde9aedd35ace107455d6b0bee8fa640#abstract","1","http://www.wikidata.org/entity/Q1330402"
"https://krr.triply.cc/.well-known/genid/93f7ade8e1566b867a5ee02472a9a6ed","colostrum","Engineering, Biology","http://ns.inria.fr/covid19/e67d66fb0773322520aa527d533c6cffb08016a2#abstract","1","http://www.wikidata.org/entity/Q192746"
"https://krr.triply.cc/.well-known/genid/7fb312e54978de008b23358bccb322c1","significant effect","Statistics","http://ns.inria.fr/covid19/a7fa116862ab1522f6ccbe6c261e83722fca138b#abstract","1","http://www.wikidata.org/entity/Q425265"
"https://krr.triply.cc/.well-known/genid/94884b730010dbb75a2cbc59f116dacf","NOD2","Genetics","http://ns.inria.fr/covid19/712c86986815982dc6d918b660f70f5e05616643#abstract","1","http://www.wikidata.org/entity/Q14912589"
"https://krr.triply.cc/.well-known/genid/346019828d46b50157d50580401a5966","epithelium","Animals, Biology","http://ns.inria.fr/covid19/33db094e90e39f558529c568e0d0e373fe21bf7b#abstract","1","http://www.wikidata.org/entity/Q41301"
"https://krr.triply.cc/.well-known/genid/731870ae94f609f78fdada5aa7707e8f","nucleocapsid","Medicine, Biology, Optics, Food","http://ns.inria.fr/covid19/eb67a02e1b127d3bed22c4f4d29766dc5b18a073#abstract","1","http://www.wikidata.org/entity/Q830465"
"https://krr.triply.cc/.well-known/genid/cdae1f8f41d975e2e3c7268607c2e1f7","immunization","Engineering, Medicine, Biology, Health","http://ns.inria.fr/covid19/fb9dd0cc6798855dbdc9f5194636243b353cad4a#abstract","1","http://www.wikidata.org/entity/Q1415366"
"https://krr.triply.cc/.well-known/genid/f44ce4f6e945c2aa529f5797a55a814f","narrative review","Pedagogy","http://ns.inria.fr/covid19/bd1d9c526a0194d356d7a65ebcebc322dd872a36#abstract","0.995","http://www.wikidata.org/entity/Q2412849"
"https://krr.triply.cc/.well-known/genid/62560f90047e696a94460c687034d58d","pregnancy","Medicine","http://ns.inria.fr/covid19/097b9b4ada3e89942ea196c59226e95da1b7969f#abstract","1","http://www.wikidata.org/entity/Q11995"
"https://krr.triply.cc/.well-known/genid/0b5bbbe57273a83271b8977340bd66ef","substrates","Chemistry","http://ns.inria.fr/covid19/e045d8ef8b4339421644d0c0faf831c271a14abd#abstract","1","http://www.wikidata.org/entity/Q12119506"
"https://krr.triply.cc/.well-known/genid/157f697d9611dc5356e7dd609132a6e3","ACE2","Food","http://ns.inria.fr/covid19/ce189305e6c6f28599150a1532ef9c63e84a4610#abstract","0.9765","http://www.wikidata.org/entity/Q14875321"
"https://krr.triply.cc/.well-known/genid/4a81f0c795d73ec7ffd8835727879a06","LILRB2","Engineering, Medicine, Biology, Chemistry, Health, Animal_Husbandry, Food","http://ns.inria.fr/covid19/0c04a2b5c4c91d76c26736dd05ce6fc6385cc167#abstract","1","http://www.wikidata.org/entity/Q33434962"
"https://krr.triply.cc/.well-known/genid/7ca430ca54db83dd26b0368e169a0427","neutropenia","Medicine","http://ns.inria.fr/covid19/25d8592c8527ce05463209c6e0c3f61c75b65f86#abstract","1","http://www.wikidata.org/entity/Q1435822"
"https://krr.triply.cc/.well-known/genid/d7d5987266cec01e246580dff0b8214a","virus","Biology","http://ns.inria.fr/covid19/6a45607f711714e68936b74d1af18df649a96b07#abstract","1","http://www.wikidata.org/entity/Q808"
"https://krr.triply.cc/.well-known/genid/91eb6d3853b47934ea19f8baed8506dd","chlamydial","Medicine, Biology, Health","http://ns.inria.fr/covid19/078b6935fa30cd20a00da6c6182e85b41ab4d9c5#abstract","1","http://www.wikidata.org/entity/Q153356"
"https://krr.triply.cc/.well-known/genid/69b73a33320ffd4810aac07f65524e25","coronavirus","Animal_Husbandry","http://ns.inria.fr/covid19/f39b51bbd9ece044b1af4f83b6ff05053810e7d9#abstract","1","http://www.wikidata.org/entity/Q290805"
"https://krr.triply.cc/.well-known/genid/ccd6b3b52a4407f50a34a1751fcf6dd7","mammals","Animals, Plants","http://ns.inria.fr/covid19/37a821ac52bf8d88d62c481b9a7ea958da117ccc#abstract","1","http://www.wikidata.org/entity/Q7377"
"https://krr.triply.cc/.well-known/genid/2a516059b6ed4063c1acd8633b4e2ac0","vaccine","Engineering, Medicine, Biology, Health","http://ns.inria.fr/covid19/c04c85e7d1935bf71b5ccca3b9cb3fe3b68131d6#abstract","1","http://www.wikidata.org/entity/Q134808"
"https://krr.triply.cc/.well-known/genid/6cbc75b618af15412c949c6c5977cbec","self-report measures","Health, Psychiatry","http://ns.inria.fr/covid19/d3693cdb4860d66db90f3e6249f4da09033448b1#abstract","1.2493","http://www.wikidata.org/entity/Q2090540"
"https://krr.triply.cc/.well-known/genid/6c9c6d840b19d4d954963ed89f178eb0","antibody response","Engineering, Medicine, Biology, Chemistry, Health","http://ns.inria.fr/covid19/fb9dd0cc6798855dbdc9f5194636243b353cad4a#abstract","1","http://www.wikidata.org/entity/Q79460"
"https://krr.triply.cc/.well-known/genid/49a151b9eed92cecc67476988e707a4d","epitope","Engineering, Medicine, Biology, Chemistry, Health, Animal_Husbandry","http://ns.inria.fr/covid19/f8f49888663fdad58dabb5d7f9f8556b36d34587#abstract","1","http://www.wikidata.org/entity/Q128711"
"https://krr.triply.cc/.well-known/genid/b877f068e756112fe5a1a08e3d99538a","receptor","Biology","http://ns.inria.fr/covid19/919f56f311ee7a92e81811c7fbc8d1eaa29bfaf0#abstract","1","http://www.wikidata.org/entity/Q208467"
"https://krr.triply.cc/.well-known/genid/19b84d6b92341e1e87c0a6987d089c20","NSV","Mechanics","http://ns.inria.fr/covid19/91ac78d2a3c677d322fc8b14bc23e6b4244b5bdc#abstract","0.995","http://www.wikidata.org/entity/Q429727"
"https://krr.triply.cc/.well-known/genid/c439747dd5abe4f4a84077c51160f0e8","ExoN","Biology, Chemistry","http://ns.inria.fr/covid19/e27b2ec189028052ab97b7b959087ac012222a98#abstract","1","http://www.wikidata.org/entity/Q373027"
"https://krr.triply.cc/.well-known/genid/78a7c6288e5fdb1eebcbe20df512683e","orthomyxoviridae","Biology, Sociology","http://ns.inria.fr/covid19/5cd07b37171c97c690e2981a8f82b5aadd05f382#abstract","1","http://www.wikidata.org/entity/Q287246"
"https://krr.triply.cc/.well-known/genid/1340e9139d6410e86407a2e5935d4a66","IFN-γ","Biology, Environment","http://ns.inria.fr/covid19/9d7899c1294d928e2db603c2aeb771340f7151b3#abstract","1","http://www.wikidata.org/entity/Q188269"
"https://krr.triply.cc/.well-known/genid/fd00ec831163d2b66ffed6eea5915548","lumen","Animals, Biology","http://ns.inria.fr/covid19/6fa6f59229033e64872b5669a05c5e5e2590cc00#abstract","1","http://www.wikidata.org/entity/Q1141325"
"https://krr.triply.cc/.well-known/genid/8c524c4e6916d78f60cc004914c45b27","mutagenic","Engineering, Chemistry, Health, Atomic_Physic, Materials","http://ns.inria.fr/covid19/dbaaa5a246123fee5013bba144f693f96e624988#abstract","1","http://www.wikidata.org/entity/Q221696"
"https://krr.triply.cc/.well-known/genid/84951e45d19e3e4ac26210f7ea35514a","viruses","Biology","http://ns.inria.fr/covid19/74a7bb180d2acef4bcc90a8d389526942c320482#abstract","1","http://www.wikidata.org/entity/Q808"
"https://krr.triply.cc/.well-known/genid/5b4d05e648c3b33c5bce634f39e31d29","hypersensitivity reactions","Medicine, Health","http://ns.inria.fr/covid19/f2c2392d0aefa8f41f09f9e7c4ed200dd3733b66#abstract","1","http://www.wikidata.org/entity/Q5958765"
"https://krr.triply.cc/.well-known/genid/a00b563fa08be1552dd67e4a7344c6b8","autoantigens","Medicine, Health","http://ns.inria.fr/covid19/8495f7c65f4a6cbce0e0d53c0900f10f6740826e#abstract","1","http://www.wikidata.org/entity/Q192360"
"https://krr.triply.cc/.well-known/genid/40cc234aa33d819e7ae76bf3327257ea","isogenic","Biology","http://ns.inria.fr/covid19/495132370917fdb1762cd47fa73e9e6ff94a60b6#abstract","1","http://www.wikidata.org/entity/Q13048280"
